measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Bahamas,Both,All ages,Acute hepatitis C,Rate,2017,67.1596461,81.14126251,57.6237145
Incidence,Trinidad and Tobago,Both,All ages,Acute hepatitis C,Rate,2017,63.43579107,75.19723413,54.69161287
Incidence,Sierra Leone,Both,All ages,Acute hepatitis C,Rate,2017,150.3181352,180.1049824,127.6547345
Incidence,United States Virgin Islands,Both,All ages,Acute hepatitis C,Rate,2017,76.45938511,91.0661852,65.39177939
Incidence,Guam,Both,All ages,Acute hepatitis C,Rate,2017,20.99278154,23.9164787,18.64544031
Incidence,Iraq,Both,All ages,Acute hepatitis C,Rate,2017,69.62641458,81.46292952,60.22070712
Incidence,Bahrain,Both,All ages,Acute hepatitis C,Rate,2016,88.2922944,104.6016285,74.85511906
Incidence,Kiribati,Both,All ages,Acute hepatitis C,Rate,2017,64.0524939,75.02975659,54.32969999
Incidence,Nicaragua,Both,All ages,Acute hepatitis C,Rate,2017,135.8361733,159.4127017,118.5980302
Incidence,Barbados,Both,All ages,Acute hepatitis C,Rate,2017,64.18807384,76.43339071,54.88074641
Incidence,Republic of Korea,Both,All ages,Acute hepatitis C,Rate,2016,38.08036057,45.02614239,32.51498988
Incidence,Bosnia and Herzegovina,Both,All ages,Acute hepatitis C,Rate,2016,44.1258083,52.41890528,37.90605225
Incidence,Timor-Leste,Both,All ages,Acute hepatitis C,Rate,2016,75.16166894,87.76960826,64.59086258
Incidence,Democratic People's Republic of Korea,Both,All ages,Acute hepatitis C,Rate,2016,41.87045921,48.11654954,36.99013443
Incidence,Nigeria,Both,All ages,Acute hepatitis C,Rate,2016,169.4377074,204.4981074,143.8446448
Incidence,Guatemala,Both,All ages,Acute hepatitis C,Rate,2016,142.1803328,162.6647804,125.47129
Incidence,Czechia,Both,All ages,Acute hepatitis C,Rate,2017,31.39692506,37.08825411,26.41616634
Incidence,Djibouti,Both,All ages,Acute hepatitis C,Rate,2016,91.74331028,108.6746033,79.24552673
Incidence,Uganda,Both,All ages,Acute hepatitis C,Rate,2016,115.5368726,135.9392671,98.53464013
Incidence,Indonesia,Both,All ages,Acute hepatitis C,Rate,2017,57.17946108,67.45626673,49.86792263
Incidence,United Arab Emirates,Both,All ages,Acute hepatitis C,Rate,2017,73.83042786,92.83938698,58.91770447
Incidence,Saint Kitts and Nevis,Both,All ages,Acute hepatitis C,Rate,2016,74.87526115,88.5951665,64.48560417
Incidence,United Republic of Tanzania,Both,All ages,Acute hepatitis C,Rate,2016,99.89943033,118.19191,86.16797097
Incidence,Thailand,Both,All ages,Acute hepatitis C,Rate,2016,40.88743414,46.42454694,36.06843755
Incidence,Saudi Arabia,Both,All ages,Acute hepatitis C,Rate,2016,161.6397554,194.5180741,138.2702177
Incidence,Cameroon,Both,All ages,Acute hepatitis C,Rate,2016,160.2472427,192.8064992,136.9057372
Incidence,Saint Lucia,Both,All ages,Acute hepatitis C,Rate,2016,73.85380105,88.59722243,63.39476607
Incidence,Venezuela (Bolivarian Republic of),Both,All ages,Acute hepatitis C,Rate,2017,80.72161567,96.83697341,70.17826927
Incidence,Gambia,Both,All ages,Acute hepatitis C,Rate,2017,134.6727936,160.5999912,116.0671346
Incidence,Jordan,Both,All ages,Acute hepatitis C,Rate,2017,49.17269108,57.36076907,42.6258493
Incidence,Iceland,Both,All ages,Acute hepatitis C,Rate,2017,32.50528409,38.24352423,27.46207728
Incidence,Nepal,Both,All ages,Acute hepatitis C,Rate,2016,31.39346373,36.48404302,27.49351619
Incidence,Syrian Arab Republic,Both,All ages,Acute hepatitis C,Rate,2016,146.8186937,172.9826404,127.0240749
Incidence,Marshall Islands,Both,All ages,Acute hepatitis C,Rate,2017,31.98803368,37.37558754,27.70714418
Incidence,Côte d'Ivoire,Both,All ages,Acute hepatitis C,Rate,2017,146.8184117,175.8977341,125.4094422
Incidence,Central African Republic,Both,All ages,Acute hepatitis C,Rate,2017,209.191029,249.5135068,181.6723922
Incidence,Finland,Both,All ages,Acute hepatitis C,Rate,2016,47.84304177,55.89987062,41.28423667
Incidence,Antigua and Barbuda,Both,All ages,Acute hepatitis C,Rate,2016,66.54822493,79.14490618,57.21015568
Incidence,Bulgaria,Both,All ages,Acute hepatitis C,Rate,2016,38.9696201,45.37791518,33.60924868
Incidence,Togo,Both,All ages,Acute hepatitis C,Rate,2017,144.68988,173.3142136,123.3364967
Incidence,New Zealand,Both,All ages,Acute hepatitis C,Rate,2017,40.78743947,48.69360244,34.08850571
Incidence,Taiwan (Province of China),Both,All ages,Acute hepatitis C,Rate,2016,39.18480591,43.98517528,34.84475192
Incidence,Germany,Both,All ages,Acute hepatitis C,Rate,2016,41.72668169,49.37693339,35.36066301
Incidence,Panama,Both,All ages,Acute hepatitis C,Rate,2017,73.44393375,86.23074837,64.10638082
Incidence,Belize,Both,All ages,Acute hepatitis C,Rate,2017,86.73726473,103.1721272,75.51106598
Incidence,Cabo Verde,Both,All ages,Acute hepatitis C,Rate,2016,119.4585717,141.659699,103.6736268
Incidence,Spain,Both,All ages,Acute hepatitis C,Rate,2016,52.4938205,62.47493942,45.15284611
Incidence,Hungary,Both,All ages,Acute hepatitis C,Rate,2017,40.4711901,47.99383234,34.00765868
Incidence,Singapore,Both,All ages,Acute hepatitis C,Rate,2016,35.25997936,42.08080691,29.81685423
Incidence,Eritrea,Both,All ages,Acute hepatitis C,Rate,2016,110.9581312,131.2029019,95.84472449
Incidence,Belarus,Both,All ages,Acute hepatitis C,Rate,2016,68.18032544,80.41130751,59.56167638
Incidence,Kuwait,Both,All ages,Acute hepatitis C,Rate,2017,64.53591179,78.42176721,54.4306087
Incidence,United Kingdom,Both,All ages,Acute hepatitis C,Rate,2017,51.61608398,61.30397554,43.68969866
Incidence,Australia,Both,All ages,Acute hepatitis C,Rate,2017,73.47754575,86.12037152,62.79144981
Incidence,Lesotho,Both,All ages,Acute hepatitis C,Rate,2017,106.3773482,127.9357214,91.90036327
Incidence,Honduras,Both,All ages,Acute hepatitis C,Rate,2016,147.0681377,172.4297567,128.1728471
Incidence,Chad,Both,All ages,Acute hepatitis C,Rate,2016,236.1604392,284.3376592,198.7532166
Incidence,Bolivia (Plurinational State of),Both,All ages,Acute hepatitis C,Rate,2017,58.2640767,68.75349927,50.47952323
Incidence,Lithuania,Both,All ages,Acute hepatitis C,Rate,2017,69.79231565,81.33665496,60.42239755
Incidence,Zambia,Both,All ages,Acute hepatitis C,Rate,2016,107.0589754,125.1675508,92.89700848
Incidence,Botswana,Both,All ages,Acute hepatitis C,Rate,2017,88.2836723,105.2008488,75.58210005
Incidence,Argentina,Both,All ages,Acute hepatitis C,Rate,2017,32.85251269,37.85754514,28.52457618
Incidence,Sao Tome and Principe,Both,All ages,Acute hepatitis C,Rate,2016,132.622853,159.5447523,113.9078021
Incidence,Armenia,Both,All ages,Acute hepatitis C,Rate,2016,119.4257714,138.0168493,105.1128229
Incidence,Sweden,Both,All ages,Acute hepatitis C,Rate,2016,40.06902002,48.18839219,33.03928946
Incidence,Mexico,Both,All ages,Acute hepatitis C,Rate,2016,81.06610268,97.41727032,68.93479682
Incidence,France,Both,All ages,Acute hepatitis C,Rate,2016,46.16937369,54.64176749,39.61795517
Incidence,Angola,Both,All ages,Acute hepatitis C,Rate,2017,214.6266305,253.4642076,184.3505095
Incidence,Bahamas,Both,All ages,Acute hepatitis C,Rate,2016,67.08881578,80.44313208,57.99247517
Incidence,Ireland,Both,All ages,Acute hepatitis C,Rate,2017,38.51068501,45.58777367,32.58511643
Incidence,South Africa,Both,All ages,Acute hepatitis C,Rate,2017,81.0969778,96.57579547,69.50370234
Incidence,South Sudan,Both,All ages,Acute hepatitis C,Rate,2017,98.56273044,117.7058182,84.453415
Incidence,Congo,Both,All ages,Acute hepatitis C,Rate,2017,180.9826372,218.2566437,156.9613933
Incidence,Viet Nam,Both,All ages,Acute hepatitis C,Rate,2016,62.07578963,70.83326329,55.07405129
Incidence,North Macedonia,Both,All ages,Acute hepatitis C,Rate,2017,38.915075,46.78855576,33.41044038
Incidence,Croatia,Both,All ages,Acute hepatitis C,Rate,2016,35.12557933,41.00660303,30.10170454
Incidence,Greenland,Both,All ages,Acute hepatitis C,Rate,2016,44.91570918,52.61598617,38.94567156
Incidence,San Marino,Both,All ages,Acute hepatitis C,Rate,2016,45.04302431,53.81312936,37.97024621
Incidence,Estonia,Both,All ages,Acute hepatitis C,Rate,2016,63.48980988,74.20299578,54.86976567
Incidence,Lao People's Democratic Republic,Both,All ages,Acute hepatitis C,Rate,2017,109.2149409,128.3645239,93.61260189
Incidence,Iran (Islamic Republic of),Both,All ages,Acute hepatitis C,Rate,2016,56.09946337,66.42206311,48.21648563
Incidence,Cuba,Both,All ages,Acute hepatitis C,Rate,2017,64.80175279,76.65961873,55.09996257
Incidence,Guinea,Both,All ages,Acute hepatitis C,Rate,2017,191.7475202,229.5635422,161.6473556
Incidence,Madagascar,Both,All ages,Acute hepatitis C,Rate,2017,73.05145566,85.81271572,63.48458832
Incidence,Tunisia,Both,All ages,Acute hepatitis C,Rate,2016,72.41590833,85.6335489,62.12367575
Incidence,Yemen,Both,All ages,Acute hepatitis C,Rate,2017,60.19926347,68.84571449,53.71175891
Incidence,Egypt,Both,All ages,Acute hepatitis C,Rate,2016,328.5485931,371.1827171,291.2383142
Incidence,Pakistan,Both,All ages,Acute hepatitis C,Rate,2016,113.8134316,133.0977421,98.94221752
Incidence,Saint Vincent and the Grenadines,Both,All ages,Acute hepatitis C,Rate,2016,74.37240074,88.6813343,65.18775867
Incidence,Senegal,Both,All ages,Acute hepatitis C,Rate,2016,97.2259178,115.534951,83.5073042
Incidence,Ghana,Both,All ages,Acute hepatitis C,Rate,2017,177.0015457,212.182945,152.388883
Incidence,Dominica,Both,All ages,Acute hepatitis C,Rate,2017,63.42487214,75.4821003,54.50649235
Incidence,Monaco,Both,All ages,Acute hepatitis C,Rate,2017,58.65530436,71.38519006,48.29193084
Incidence,Israel,Both,All ages,Acute hepatitis C,Rate,2017,39.09577135,45.40032001,33.66043491
Incidence,Republic of Moldova,Both,All ages,Acute hepatitis C,Rate,2017,80.67339425,95.09708909,69.2624773
Incidence,Tokelau,Both,All ages,Acute hepatitis C,Rate,2016,28.33530973,32.21880452,24.89250953
Incidence,Kyrgyzstan,Both,All ages,Acute hepatitis C,Rate,2017,162.9411419,188.2516879,141.8128453
Incidence,Lebanon,Both,All ages,Acute hepatitis C,Rate,2017,43.60511614,50.88754728,37.91375649
Incidence,Malaysia,Both,All ages,Acute hepatitis C,Rate,2017,65.97862084,77.31775809,57.31337593
Incidence,Iceland,Both,All ages,Acute hepatitis C,Rate,2016,31.95560714,37.65542912,27.26905758
Incidence,Democratic Republic of the Congo,Both,All ages,Acute hepatitis C,Rate,2017,212.2321031,252.9661606,181.2466963
Incidence,Czechia,Both,All ages,Acute hepatitis C,Rate,2016,31.1378859,36.15923037,26.75969213
Incidence,Afghanistan,Both,All ages,Acute hepatitis C,Rate,2017,125.0083104,148.0123504,109.0673968
Incidence,Suriname,Both,All ages,Acute hepatitis C,Rate,2016,79.63862837,94.30130766,69.60057955
Incidence,Russian Federation,Both,All ages,Acute hepatitis C,Rate,2017,72.10200425,85.02124751,61.58069669
Incidence,Côte d'Ivoire,Both,All ages,Acute hepatitis C,Rate,2016,148.8615041,178.5218127,126.9363678
Incidence,Cambodia,Both,All ages,Acute hepatitis C,Rate,2016,199.3956176,224.7467198,176.0385541
Incidence,American Samoa,Both,All ages,Acute hepatitis C,Rate,2016,15.56868816,17.92857726,13.79468636
Incidence,Latvia,Both,All ages,Acute hepatitis C,Rate,2016,58.73377002,69.7761151,50.87396999
Incidence,Brazil,Both,All ages,Acute hepatitis C,Rate,2017,100.3944394,119.1280428,85.57167854
Incidence,Paraguay,Both,All ages,Acute hepatitis C,Rate,2017,86.14058146,103.2087255,74.18678797
Incidence,Ecuador,Both,All ages,Acute hepatitis C,Rate,2017,49.42297581,58.18827082,42.78353716
Incidence,United States Virgin Islands,Both,All ages,Acute hepatitis C,Rate,2016,76.07387106,91.09209201,65.41073103
Incidence,Sierra Leone,Both,All ages,Acute hepatitis C,Rate,2016,152.0805044,179.8270765,129.3175482
Incidence,Lithuania,Both,All ages,Acute hepatitis C,Rate,2016,69.6740525,80.79173986,60.43345299
Incidence,Iraq,Both,All ages,Acute hepatitis C,Rate,2016,72.25475897,84.6387682,62.97255934
Incidence,Georgia,Both,All ages,Acute hepatitis C,Rate,2016,111.4259706,129.4525373,96.98292204
Incidence,Dominican Republic,Both,All ages,Acute hepatitis C,Rate,2017,89.16447144,106.1405339,77.48896851
Incidence,Montenegro,Both,All ages,Acute hepatitis C,Rate,2017,34.98938011,41.72405012,30.08019485
Incidence,Barbados,Both,All ages,Acute hepatitis C,Rate,2016,63.97980566,76.38083224,54.31761849
Incidence,Bermuda,Both,All ages,Acute hepatitis C,Rate,2016,56.82811532,67.75404266,48.08873603
Incidence,Bangladesh,Both,All ages,Acute hepatitis C,Rate,2017,31.28308951,36.49123084,27.38054397
Incidence,Nicaragua,Both,All ages,Acute hepatitis C,Rate,2016,135.9730927,159.2462015,118.8750028
Incidence,Andorra,Both,All ages,Acute hepatitis C,Rate,2017,50.16548023,60.44416067,42.10964359
Incidence,Ethiopia,Both,All ages,Acute hepatitis C,Rate,2016,112.0906234,133.7854109,96.62291071
Incidence,Gambia,Both,All ages,Acute hepatitis C,Rate,2016,135.9011353,162.3023706,116.9724464
Incidence,Chile,Both,All ages,Acute hepatitis C,Rate,2017,39.67061792,45.57222613,34.60656688
Incidence,Malawi,Both,All ages,Acute hepatitis C,Rate,2017,107.028035,127.6845213,92.22284447
Incidence,Kiribati,Both,All ages,Acute hepatitis C,Rate,2016,64.20201017,74.29739776,55.27672201
Incidence,Republic of Moldova,Both,All ages,Acute hepatitis C,Rate,2016,82.11311578,97.32168518,70.66384714
Incidence,Poland,Both,All ages,Acute hepatitis C,Rate,2017,38.92491969,46.7624901,32.93581088
Incidence,Greece,Both,All ages,Acute hepatitis C,Rate,2016,32.0315032,39.11325043,26.76955752
Incidence,Kenya,Both,All ages,Acute hepatitis C,Rate,2016,75.89324262,91.44490136,65.40032319
Incidence,Uruguay,Both,All ages,Acute hepatitis C,Rate,2017,31.21966897,36.01739184,27.0560111
Incidence,Micronesia (Federated States of),Both,All ages,Acute hepatitis C,Rate,2017,43.65529453,50.68612564,37.68876183
Incidence,Lesotho,Both,All ages,Acute hepatitis C,Rate,2016,104.9905485,124.9214308,91.4466084
Incidence,Liberia,Both,All ages,Acute hepatitis C,Rate,2017,146.9225195,176.780965,125.3811035
Incidence,Guinea-Bissau,Both,All ages,Acute hepatitis C,Rate,2017,129.7180342,154.9667468,110.6035881
Incidence,New Zealand,Both,All ages,Acute hepatitis C,Rate,2016,40.24699273,47.8515965,33.75765026
Incidence,Belize,Both,All ages,Acute hepatitis C,Rate,2016,86.80219173,103.4617418,75.96987133
Incidence,Togo,Both,All ages,Acute hepatitis C,Rate,2016,146.5069575,175.1162166,125.8052083
Incidence,Jordan,Both,All ages,Acute hepatitis C,Rate,2016,43.22867284,50.45229663,37.71450117
Incidence,Tajikistan,Both,All ages,Acute hepatitis C,Rate,2017,182.1426784,211.6247063,158.231245
Incidence,Central African Republic,Both,All ages,Acute hepatitis C,Rate,2016,209.5378438,248.3856854,182.0155812
Incidence,Lao People's Democratic Republic,Both,All ages,Acute hepatitis C,Rate,2016,109.5971649,127.6750577,95.25775895
Incidence,Tuvalu,Both,All ages,Acute hepatitis C,Rate,2016,28.04008469,32.27666377,24.85377387
Incidence,United Kingdom,Both,All ages,Acute hepatitis C,Rate,2016,58.52465288,69.29902717,49.6918637
Incidence,Namibia,Both,All ages,Acute hepatitis C,Rate,2017,83.51942211,99.41593007,72.03763021
Incidence,Panama,Both,All ages,Acute hepatitis C,Rate,2016,73.62540011,86.06798239,64.7522002
Incidence,Morocco,Both,All ages,Acute hepatitis C,Rate,2017,122.8353153,147.4892968,105.8369328
Incidence,Nauru,Both,All ages,Acute hepatitis C,Rate,2016,32.50755127,37.8782121,28.01106723
Incidence,Marshall Islands,Both,All ages,Acute hepatitis C,Rate,2016,32.28959032,37.55758984,28.13891876
Incidence,Namibia,Both,All ages,Acute hepatitis C,Rate,2016,82.68921653,98.29252837,71.39975268
Incidence,Kazakhstan,Both,All ages,Acute hepatitis C,Rate,2016,108.6378548,125.1229693,96.12440467
Incidence,Turkey,Both,All ages,Acute hepatitis C,Rate,2016,40.68363415,44.70770109,37.04703805
Incidence,Mali,Both,All ages,Acute hepatitis C,Rate,2017,196.1253572,233.9798367,165.1897387
Incidence,Cook Islands,Both,All ages,Acute hepatitis C,Rate,2016,24.15358364,27.6409882,21.31882656
Incidence,Indonesia,Both,All ages,Acute hepatitis C,Rate,2016,58.10372863,68.13088695,51.09252689
Incidence,Trinidad and Tobago,Both,All ages,Acute hepatitis C,Rate,2016,63.29289155,75.03450248,54.70908222
Incidence,Ukraine,Both,All ages,Acute hepatitis C,Rate,2017,78.78444312,93.67958355,67.66179945
Incidence,Italy,Both,All ages,Acute hepatitis C,Rate,2017,83.78358338,101.632435,68.91665117
Incidence,Australia,Both,All ages,Acute hepatitis C,Rate,2016,72.65225316,84.58062449,63.14661476
Incidence,Hungary,Both,All ages,Acute hepatitis C,Rate,2016,40.69441613,48.04070014,34.5905023
Incidence,Peru,Both,All ages,Acute hepatitis C,Rate,2017,47.56872409,57.00918509,41.08405451
Incidence,Austria,Both,All ages,Acute hepatitis C,Rate,2017,46.72618345,55.94236576,39.71168321
Incidence,South Sudan,Both,All ages,Acute hepatitis C,Rate,2016,98.70568358,117.1122432,85.0977124
Incidence,Ireland,Both,All ages,Acute hepatitis C,Rate,2016,38.01878204,44.78889186,32.73828902
Incidence,Mongolia,Both,All ages,Acute hepatitis C,Rate,2017,378.7747625,458.3439715,321.3191092
Incidence,Botswana,Both,All ages,Acute hepatitis C,Rate,2016,87.46504627,104.3667416,75.4168273
Incidence,Fiji,Both,All ages,Acute hepatitis C,Rate,2016,33.00079675,38.13813001,28.74038118
Incidence,Angola,Both,All ages,Acute hepatitis C,Rate,2016,217.5010273,257.6987745,187.5940218
Incidence,Azerbaijan,Both,All ages,Acute hepatitis C,Rate,2016,120.6909175,140.0780923,105.8730511
Incidence,Libya,Both,All ages,Acute hepatitis C,Rate,2017,141.8820867,170.4975924,121.7500371
Incidence,Ghana,Both,All ages,Acute hepatitis C,Rate,2016,179.1051253,213.6925114,154.195911
Incidence,United Arab Emirates,Both,All ages,Acute hepatitis C,Rate,2016,71.87542352,89.94491152,57.31652629
Incidence,Democratic People's Republic of Korea,Both,All ages,Acute hepatitis C,Rate,2017,41.53078834,47.62923313,36.51954845
Incidence,Switzerland,Both,All ages,Acute hepatitis C,Rate,2016,43.57079442,51.03923337,37.03753517
Incidence,Kyrgyzstan,Both,All ages,Acute hepatitis C,Rate,2016,164.8887975,191.9526077,144.3861717
Incidence,Cuba,Both,All ages,Acute hepatitis C,Rate,2016,64.30737453,76.73465378,54.71415178
Incidence,Mozambique,Both,All ages,Acute hepatitis C,Rate,2017,102.9432376,122.7571482,88.14139077
Incidence,Maldives,Both,All ages,Acute hepatitis C,Rate,2017,46.34965726,54.11609843,40.24375023
Incidence,Kuwait,Both,All ages,Acute hepatitis C,Rate,2016,64.05929405,75.97949092,54.54087439
Incidence,Congo,Both,All ages,Acute hepatitis C,Rate,2016,183.3819944,217.1747623,159.7930772
Incidence,Sri Lanka,Both,All ages,Acute hepatitis C,Rate,2017,30.16623112,34.96438895,26.68239328
Incidence,Georgia,Both,All ages,Acute hepatitis C,Rate,2017,111.9616636,130.0698532,96.50808247
Incidence,Nauru,Both,All ages,Acute hepatitis C,Rate,2017,32.18746724,37.92075266,27.68355833
Incidence,Romania,Both,All ages,Acute hepatitis C,Rate,2017,53.64668338,63.34989606,45.82100416
Incidence,Papua New Guinea,Both,All ages,Acute hepatitis C,Rate,2017,53.48501453,62.59553289,45.1812056
Incidence,Philippines,Both,All ages,Acute hepatitis C,Rate,2017,49.24917507,58.44033802,42.65836625
Incidence,Niue,Both,All ages,Acute hepatitis C,Rate,2016,27.07677346,31.02130551,24.01880918
Incidence,Equatorial Guinea,Both,All ages,Acute hepatitis C,Rate,2017,144.0965825,173.468002,124.0708592
Incidence,Guam,Both,All ages,Acute hepatitis C,Rate,2016,20.96074513,23.79788827,18.6054123
Incidence,Turkmenistan,Both,All ages,Acute hepatitis C,Rate,2017,162.7293174,188.8172431,142.3900922
Incidence,Eswatini,Both,All ages,Acute hepatitis C,Rate,2017,98.05574564,116.3924797,84.57619114
Incidence,Monaco,Both,All ages,Acute hepatitis C,Rate,2016,58.10884783,69.88945275,48.48521188
Incidence,Sudan,Both,All ages,Acute hepatitis C,Rate,2017,101.3297586,119.1855853,87.01214658
Incidence,Thailand,Both,All ages,Acute hepatitis C,Rate,2017,40.61700539,46.71687676,35.76402815
Incidence,Palestine,Both,All ages,Acute hepatitis C,Rate,2017,93.40507107,110.1217485,82.17650106
Incidence,Canada,Both,All ages,Acute hepatitis C,Rate,2017,42.20652066,48.7857452,36.00340613
Incidence,Mauritania,Both,All ages,Acute hepatitis C,Rate,2017,127.7666556,152.6458949,109.0409371
Incidence,Malawi,Both,All ages,Acute hepatitis C,Rate,2016,107.9686445,127.2389762,93.2430247
Incidence,Mauritius,Both,All ages,Acute hepatitis C,Rate,2017,39.82757165,47.10608702,34.61163968
Incidence,Somalia,Both,All ages,Acute hepatitis C,Rate,2017,140.0435564,167.5348742,119.0225254
Incidence,Guinea,Both,All ages,Acute hepatitis C,Rate,2016,193.38657,231.0361192,164.985132
Incidence,Madagascar,Both,All ages,Acute hepatitis C,Rate,2016,73.59475176,86.09459527,64.21718962
Incidence,Israel,Both,All ages,Acute hepatitis C,Rate,2016,38.55574477,44.58299231,33.72609594
Incidence,Northern Mariana Islands,Both,All ages,Acute hepatitis C,Rate,2017,22.52641856,26.59680985,19.62897396
Incidence,Russian Federation,Both,All ages,Acute hepatitis C,Rate,2016,71.88631626,84.97681015,61.50919351
Incidence,Bolivia (Plurinational State of),Both,All ages,Acute hepatitis C,Rate,2016,58.68018342,69.05207762,51.14598228
Incidence,Serbia,Both,All ages,Acute hepatitis C,Rate,2017,40.91779147,48.06477815,34.80211003
Incidence,Solomon Islands,Both,All ages,Acute hepatitis C,Rate,2017,24.12217742,27.87612075,21.03804612
Incidence,Uzbekistan,Both,All ages,Acute hepatitis C,Rate,2017,174.289951,201.5393744,152.5386785
Incidence,Myanmar,Both,All ages,Acute hepatitis C,Rate,2017,73.3970104,83.13743933,64.65913578
Incidence,Samoa,Both,All ages,Acute hepatitis C,Rate,2017,16.07758015,18.53260047,14.17433789
Incidence,Rwanda,Both,All ages,Acute hepatitis C,Rate,2017,109.4655582,128.5155309,95.1126346
Incidence,Burkina Faso,Both,All ages,Acute hepatitis C,Rate,2017,200.6483477,238.3327306,168.5551854
Incidence,Norway,Both,All ages,Acute hepatitis C,Rate,2017,45.1400362,54.42983074,37.62940933
Incidence,Niue,Both,All ages,Acute hepatitis C,Rate,2017,26.85280356,30.80886262,23.76272596
Incidence,Kazakhstan,Both,All ages,Acute hepatitis C,Rate,2017,107.3176626,124.9762604,93.97916739
Incidence,Luxembourg,Both,All ages,Acute hepatitis C,Rate,2016,42.82647365,50.25387093,36.43296974
Incidence,Burundi,Both,All ages,Acute hepatitis C,Rate,2017,179.8024529,215.6093996,151.9952278
Incidence,Mongolia,Both,All ages,Acute hepatitis C,Rate,2016,383.3259119,466.5866942,326.4914848
Incidence,Venezuela (Bolivarian Republic of),Both,All ages,Acute hepatitis C,Rate,2016,80.30358666,95.83675782,70.646815
Incidence,Slovakia,Both,All ages,Acute hepatitis C,Rate,2017,38.43645366,45.29665512,32.89424128
